epoch,step,train_loss
1,929,159.89990234375
1,939,497.3377990722656
1,949,285.0938720703125
1,959,322.98773193359375
1,969,158.0750732421875
1,979,226.0413360595703
1,989,152.4971466064453
1,999,172.2000274658203
1,1009,299.1658630371094
1,1019,236.7772674560547
1,1029,146.65628051757812
1,1039,93.33103942871094
1,1049,240.07077026367188
1,1059,242.7465057373047
1,1069,1732.04833984375
1,1079,658.7853393554688
1,1089,456.56610107421875
1,1099,222.081787109375
1,1109,309.2050476074219
1,1119,294.7698974609375
1,1129,214.9606475830078
1,1139,462.6794128417969
1,1149,156.7876434326172
1,1159,226.9319610595703
1,1169,126.79100799560547
1,1179,273.7532958984375
1,1189,367.8138732910156
1,1199,236.4390411376953
1,1209,147.4390106201172
1,1219,160.82659912109375
1,1229,184.87496948242188
1,1239,159.1035919189453
1,1249,123.50952911376953
1,1259,182.31980895996094
1,1269,210.45477294921875
1,1279,156.0436248779297
1,1289,138.8544921875
1,1299,191.6110076904297
1,1309,169.37294006347656
1,1319,135.3654327392578
1,1329,196.98731994628906
1,1339,176.10511779785156
1,1349,180.04769897460938
1,1359,107.73812866210938
1,1369,216.3836212158203
1,1379,103.3200912475586
1,1389,83.91635131835938
1,1399,157.82772827148438
1,1409,74.9917221069336
2,1419,162.877197265625
2,1429,110.37882995605469
2,1439,126.72571563720703
2,1449,165.86888122558594
2,1459,94.7823486328125
2,1469,236.39356994628906
2,1479,67.26810455322266
2,1489,151.79315185546875
2,1499,187.23129272460938
2,1509,68.89564514160156
2,1519,174.97808837890625
2,1529,226.78750610351562
2,1539,203.57176208496094
2,1549,72.89214324951172
2,1559,157.56729125976562
2,1569,106.90535736083984
2,1579,71.0014877319336
2,1589,108.7401351928711
2,1599,83.7455062866211
2,1609,92.01551818847656
2,1619,225.74205017089844
2,1629,257.6007080078125
2,1639,453.0205383300781
2,1649,279.3775634765625
2,1659,108.00885009765625
2,1669,186.6800537109375
2,1679,115.68267059326172
2,1689,108.75312805175781
2,1699,77.20491027832031
2,1709,108.7069091796875
2,1719,68.18274688720703
2,1729,81.33528137207031
2,1739,74.29782104492188
2,1749,63.43326950073242
2,1759,40.048458099365234
2,1769,113.05828094482422
2,1779,103.18653869628906
2,1789,135.19406127929688
2,1799,147.75985717773438
2,1809,131.7365264892578
2,1819,330.37652587890625
2,1829,133.74429321289062
2,1839,119.0462646484375
2,1849,279.5009765625
2,1859,219.33827209472656
2,1869,192.79676818847656
2,1879,115.31851196289062
2,1889,121.49966430664062
2,1899,144.0682830810547
2,1909,95.69186401367188
2,1919,51.35826873779297
2,1929,90.91606140136719
2,1939,60.099388122558594
2,1949,137.02236938476562
2,1959,61.65058135986328
2,1969,164.65966796875
2,1979,82.54348754882812
2,1989,63.3675537109375
2,1999,50.8365364074707
2,2009,122.95674896240234
2,2019,233.60394287109375
2,2029,138.63836669921875
2,2039,87.11668395996094
2,2049,69.25275421142578
2,2059,81.1251449584961
2,2069,90.30024719238281
2,2079,73.0665054321289
2,2089,52.472084045410156
2,2099,68.68968963623047
2,2109,77.4654541015625
2,2119,34.07563781738281
3,2129,28.542829513549805
3,2139,45.46834182739258
3,2149,37.710933685302734
3,2159,48.274559020996094
3,2169,35.71025466918945
3,2179,41.71812438964844
3,2189,73.91446685791016
3,2199,28.308530807495117
3,2209,46.55887222290039
3,2219,69.07452392578125
3,2229,52.77303695678711
3,2239,58.57268524169922
3,2249,59.038848876953125
3,2259,218.1949005126953
3,2269,263.23675537109375
3,2279,162.25234985351562
3,2289,100.49900817871094
3,2299,155.91973876953125
3,2309,131.3542938232422
3,2319,159.1014862060547
3,2329,72.35660552978516
3,2339,170.9469451904297
3,2349,116.68240356445312
3,2359,203.79940795898438
3,2369,72.03472137451172
3,2379,38.10902786254883
3,2389,71.3146743774414
3,2399,52.16399383544922
3,2409,44.543426513671875
3,2419,40.01271057128906
3,2429,32.338687896728516
3,2439,40.59149932861328
3,2449,34.79530334472656
3,2459,38.166419982910156
3,2469,46.81383514404297
3,2479,57.6248779296875
3,2489,48.20813751220703
3,2499,87.97435760498047
3,2509,65.68479919433594
3,2519,52.68395233154297
3,2529,86.99201202392578
3,2539,76.13905334472656
3,2549,279.16888427734375
3,2559,128.50411987304688
3,2569,126.52308654785156
3,2579,185.70803833007812
3,2589,174.87405395507812
3,2599,88.99368286132812
3,2609,146.07862854003906
3,2619,66.51344299316406
3,2629,74.16118621826172
3,2639,52.88017654418945
3,2649,57.08089065551758
3,2659,52.312625885009766
3,2669,69.97570037841797
3,2679,46.553916931152344
3,2689,41.575496673583984
3,2699,31.658357620239258
3,2709,50.05336380004883
3,2719,45.802040100097656
3,2729,16.097623825073242
3,2739,21.421661376953125
3,2749,29.244163513183594
3,2759,43.724117279052734
3,2769,31.956491470336914
3,2779,28.93783187866211
3,2789,32.066001892089844
3,2799,46.31446075439453
3,2809,49.247501373291016
3,2819,97.00379180908203
3,2829,102.92569732666016
4,2839,59.81257629394531
4,2849,81.72795104980469
4,2859,345.7278137207031
4,2869,126.89981079101562
4,2879,138.14495849609375
4,2889,113.5851058959961
4,2899,624.7633666992188
4,2909,256.8504943847656
4,2919,119.83255004882812
4,2929,345.5596618652344
4,2939,108.20327758789062
4,2949,222.50892639160156
4,2959,145.55596923828125
4,2969,100.73326110839844
4,2979,126.07086944580078
4,2989,482.66851806640625
4,2999,86.59711456298828
4,3009,82.44786834716797
4,3019,53.83096694946289
4,3029,56.41325378417969
4,3039,82.22124481201172
4,3049,66.88886260986328
4,3059,32.642059326171875
4,3069,57.16154479980469
4,3079,35.45840835571289
4,3089,47.867279052734375
4,3099,28.557092666625977
4,3109,28.441614151000977
4,3119,21.588489532470703
4,3129,32.80254364013672
4,3139,31.582735061645508
4,3149,32.121578216552734
4,3159,48.66107940673828
4,3169,37.30521011352539
4,3179,46.103450775146484
4,3189,95.40692138671875
4,3199,68.93618774414062
4,3209,62.386287689208984
4,3219,46.77513122558594
4,3229,41.11894607543945
4,3239,27.465269088745117
4,3249,60.78142547607422
4,3259,26.660964965820312
4,3269,88.26699829101562
4,3279,38.216426849365234
4,3289,48.707916259765625
4,3299,40.4649658203125
4,3309,50.625980377197266
4,3319,40.207054138183594
4,3329,53.77151870727539
4,3339,37.61844253540039
4,3349,65.1905288696289
4,3359,36.3981819152832
4,3369,28.5676212310791
4,3379,19.131383895874023
4,3389,32.42884826660156
4,3399,52.04756164550781
4,3409,38.13349151611328
4,3419,23.65871238708496
4,3429,30.506410598754883
4,3439,56.47365951538086
4,3449,68.66366577148438
4,3459,45.07634353637695
4,3469,37.67988204956055
4,3479,37.56857681274414
4,3489,42.862586975097656
4,3499,32.36713409423828
4,3509,42.32994079589844
4,3519,34.4941520690918
4,3529,74.64208984375
4,3539,51.56535339355469
5,3549,52.910404205322266
5,3559,81.67652893066406
5,3569,49.5574951171875
5,3579,31.676786422729492
5,3589,39.075016021728516
5,3599,51.38240051269531
5,3609,30.062240600585938
5,3619,31.659374237060547
5,3629,20.128555297851562
5,3639,27.432456970214844
5,3649,21.840967178344727
5,3659,79.34486389160156
5,3669,30.66330337524414
5,3679,48.036598205566406
5,3689,91.446533203125
5,3699,118.64857482910156
5,3709,67.24221801757812
5,3719,84.70996856689453
5,3729,38.0362663269043
5,3739,52.25469970703125
5,3749,41.49717330932617
5,3759,28.863332748413086
5,3769,43.54338836669922
5,3779,64.85868072509766
5,3789,39.948951721191406
5,3799,42.17076873779297
5,3809,193.5498504638672
5,3819,60.88806915283203
5,3829,80.98269653320312
5,3839,181.45932006835938
5,3849,195.66815185546875
5,3859,329.87677001953125
5,3869,109.32976531982422
5,3879,234.1013641357422
5,3889,69.29788970947266
5,3899,274.11480712890625
5,3909,123.70243835449219
5,3919,81.6434326171875
5,3929,63.361995697021484
5,3939,59.262596130371094
5,3949,32.72278594970703
5,3959,64.0263442993164
5,3969,77.27891540527344
5,3979,52.72563171386719
5,3989,26.822429656982422
5,3999,29.670225143432617
5,4009,27.418914794921875
5,4019,51.102806091308594
5,4029,38.029239654541016
5,4039,43.052520751953125
5,4049,83.21060943603516
5,4059,27.31353187561035
5,4069,54.24044418334961
5,4079,40.4677619934082
5,4089,52.01248550415039
5,4099,25.13082504272461
5,4109,19.67658805847168
5,4119,44.188133239746094
5,4129,28.046560287475586
5,4139,23.085350036621094
5,4149,18.809982299804688
5,4159,25.02855682373047
5,4169,35.85663604736328
5,4179,33.5206298828125
5,4189,27.648143768310547
5,4199,22.117626190185547
5,4209,18.039791107177734
5,4219,30.474578857421875
5,4229,28.064687728881836
5,4239,27.52447509765625
6,4249,48.00597381591797
6,4259,43.772361755371094
6,4269,44.248294830322266
6,4279,42.16169738769531
6,4289,31.081785202026367
6,4299,24.307289123535156
6,4309,18.179128646850586
6,4319,27.54047966003418
6,4329,32.24412536621094
6,4339,33.56550216674805
6,4349,61.732261657714844
6,4359,21.209474563598633
6,4369,19.057069778442383
6,4379,55.30448532104492
6,4389,63.024173736572266
6,4399,35.49242401123047
6,4409,53.327369689941406
6,4419,31.190710067749023
6,4429,50.17524719238281
6,4439,26.51960563659668
6,4449,37.368778228759766
6,4459,33.96332550048828
6,4469,28.21454429626465
6,4479,31.65842056274414
6,4489,65.62167358398438
6,4499,29.961505889892578
6,4509,58.61474609375
6,4519,52.869441986083984
6,4529,66.92255401611328
6,4539,23.08941078186035
6,4549,12.906187057495117
6,4559,24.275056838989258
6,4569,14.694733619689941
6,4579,17.66259002685547
6,4589,18.271745681762695
6,4599,21.489145278930664
6,4609,28.011234283447266
6,4619,23.32442855834961
6,4629,80.00897216796875
6,4639,32.887413024902344
6,4649,26.060861587524414
6,4659,39.0193977355957
6,4669,48.4256477355957
6,4679,48.41101837158203
6,4689,22.348743438720703
6,4699,64.47618103027344
6,4709,35.02012634277344
6,4719,36.711402893066406
6,4729,22.000322341918945
6,4739,31.680492401123047
6,4749,93.59194946289062
6,4759,95.09516143798828
6,4769,120.55907440185547
6,4779,181.15414428710938
6,4789,68.92771911621094
6,4799,77.20157623291016
6,4809,178.02340698242188
6,4819,48.58023452758789
6,4829,85.38795471191406
6,4839,225.85177612304688
6,4849,88.14312744140625
6,4859,252.1306915283203
6,4869,132.10247802734375
6,4879,40.508148193359375
6,4889,28.573617935180664
6,4899,28.6510009765625
6,4909,47.2786979675293
6,4919,37.67249298095703
6,4929,30.25304412841797
6,4939,50.25697708129883
6,4949,23.480669021606445
7,4959,111.43962860107422
7,4969,40.46460723876953
7,4979,33.022132873535156
7,4989,32.764644622802734
7,4999,12.437104225158691
7,5009,26.771211624145508
7,5019,36.37553787231445
7,5029,35.58395767211914
7,5039,64.03929138183594
7,5049,83.23299407958984
7,5059,62.73346710205078
7,5069,50.94445037841797
7,5079,51.614418029785156
7,5089,32.9531364440918
7,5099,31.690467834472656
7,5109,12.806344032287598
7,5119,46.33062744140625
7,5129,14.031919479370117
7,5139,45.504268646240234
7,5149,17.751758575439453
7,5159,20.080772399902344
7,5169,20.81515884399414
7,5179,22.978532791137695
7,5189,22.6743221282959
7,5199,25.434703826904297
7,5209,22.080358505249023
7,5219,12.090703010559082
7,5229,24.062536239624023
7,5239,34.11736297607422
7,5249,47.35417556762695
7,5259,42.667537689208984
7,5269,56.4822998046875
7,5279,134.0897979736328
7,5289,172.81948852539062
7,5299,214.19708251953125
7,5309,109.35636901855469
7,5319,101.48578643798828
7,5329,61.0059814453125
7,5339,44.146484375
7,5349,30.952634811401367
7,5359,22.884132385253906
7,5369,66.78179931640625
7,5379,32.079566955566406
7,5389,32.083839416503906
7,5399,59.8592529296875
7,5409,22.522029876708984
7,5419,22.06985855102539
7,5429,19.37053108215332
7,5439,29.93716049194336
7,5449,17.858135223388672
7,5459,24.580413818359375
7,5469,18.176616668701172
7,5479,10.464194297790527
7,5489,13.121508598327637
7,5499,29.003725051879883
7,5509,19.18572425842285
7,5519,17.96550941467285
7,5529,27.964130401611328
7,5539,16.771757125854492
7,5549,16.627748489379883
7,5559,16.478063583374023
7,5569,16.320436477661133
7,5579,25.96035385131836
7,5589,24.435415267944336
7,5599,12.694217681884766
7,5609,14.91199779510498
7,5619,24.43775177001953
7,5629,30.052509307861328
7,5639,41.116172790527344
7,5649,25.286645889282227
7,5659,19.326465606689453
8,5669,242.18557739257812
8,5679,45.717613220214844
8,5689,98.29576110839844
8,5699,68.86042785644531
8,5709,416.65802001953125
8,5719,264.36846923828125
8,5729,219.44578552246094
8,5739,104.2415542602539
8,5749,89.72015380859375
8,5759,71.02998352050781
8,5769,82.45507049560547
8,5779,42.08011245727539
8,5789,63.489925384521484
8,5799,35.61497497558594
8,5809,53.18421936035156
8,5819,23.411762237548828
8,5829,35.69611358642578
8,5839,24.28321647644043
8,5849,25.416189193725586
8,5859,25.097782135009766
8,5869,13.377548217773438
8,5879,17.052978515625
8,5889,16.853151321411133
8,5899,10.221972465515137
8,5909,34.266841888427734
8,5919,18.874679565429688
8,5929,12.42357349395752
8,5939,20.19901466369629
8,5949,12.452641487121582
8,5959,17.332935333251953
8,5969,16.552265167236328
8,5979,14.444557189941406
8,5989,10.50088882446289
8,5999,15.403338432312012
8,6009,14.250536918640137
8,6019,13.962602615356445
8,6029,27.707691192626953
8,6039,15.498502731323242
8,6049,11.5307035446167
8,6059,21.641401290893555
8,6069,14.710444450378418
8,6079,25.510631561279297
8,6089,23.56593132019043
8,6099,13.530325889587402
8,6109,17.874034881591797
8,6119,40.124107360839844
8,6129,32.022003173828125
8,6139,45.60502243041992
8,6149,44.39777755737305
8,6159,20.145301818847656
8,6169,45.531028747558594
8,6179,20.198820114135742
8,6189,17.765899658203125
8,6199,14.349320411682129
8,6209,31.245277404785156
8,6219,14.03580379486084
8,6229,21.493030548095703
8,6239,19.15732192993164
8,6249,16.695039749145508
8,6259,8.4603271484375
8,6269,11.924226760864258
8,6279,18.456195831298828
8,6289,16.2388858795166
8,6299,19.6992130279541
8,6309,31.439449310302734
8,6319,25.35457420349121
8,6329,30.471111297607422
8,6339,35.402767181396484
8,6349,79.47321319580078
8,6359,40.82568359375
8,6369,32.52548599243164
9,6379,26.468612670898438
9,6389,303.8088684082031
9,6399,100.25411224365234
9,6409,202.41122436523438
9,6419,86.94647216796875
9,6429,130.44326782226562
9,6439,75.6028823852539
9,6449,46.73780822753906
9,6459,137.59751892089844
9,6469,38.70016860961914
9,6479,70.53070831298828
9,6489,138.09405517578125
9,6499,187.9222869873047
9,6509,73.36566162109375
9,6519,93.83384704589844
9,6529,28.0542049407959
9,6539,40.28260040283203
9,6549,53.52399826049805
9,6559,43.582664489746094
9,6569,66.54769897460938
9,6579,24.269765853881836
9,6589,14.863161087036133
9,6599,38.357269287109375
9,6609,28.87245750427246
9,6619,43.919734954833984
9,6629,37.665809631347656
9,6639,23.890295028686523
9,6649,33.24995803833008
9,6659,33.30150604248047
9,6669,22.560466766357422
9,6679,21.046607971191406
9,6689,18.038341522216797
9,6699,6.158514499664307
9,6709,18.962127685546875
9,6719,13.960132598876953
9,6729,13.922017097473145
9,6739,13.586089134216309
9,6749,10.92984390258789
9,6759,13.463955879211426
9,6769,39.03797149658203
9,6779,50.3597297668457
9,6789,28.399606704711914
9,6799,32.15972137451172
9,6809,10.632844924926758
9,6819,15.914257049560547
9,6829,10.650856018066406
9,6839,19.938737869262695
9,6849,16.772756576538086
9,6859,9.94658088684082
9,6869,12.875323295593262
9,6879,14.809784889221191
9,6889,4.664952278137207
9,6899,16.25261116027832
9,6909,10.923158645629883
9,6919,19.786006927490234
9,6929,49.43343734741211
9,6939,60.7399787902832
9,6949,41.05039978027344
9,6959,56.4207649230957
9,6969,98.4524154663086
9,6979,35.91695785522461
9,6989,388.5085144042969
9,6999,561.6520385742188
9,7009,128.05682373046875
9,7019,73.44673919677734
9,7029,111.0259017944336
9,7039,192.710693359375
9,7049,56.720523834228516
9,7059,101.58332061767578
9,7069,36.026771545410156
9,7079,23.713380813598633
10,7089,70.04547882080078
10,7099,19.169971466064453
10,7109,22.501436233520508
10,7119,31.905019760131836
10,7129,19.365619659423828
10,7139,18.352617263793945
10,7149,24.505285263061523
10,7159,68.64788818359375
10,7169,20.465803146362305
10,7179,26.41625213623047
10,7189,17.918601989746094
10,7199,26.446561813354492
10,7209,20.914655685424805
10,7219,14.892534255981445
10,7229,18.80082893371582
10,7239,36.52911376953125
10,7249,19.19573402404785
10,7259,22.23822784423828
10,7269,16.976093292236328
10,7279,11.81768798828125
10,7289,26.32471466064453
10,7299,13.224599838256836
10,7309,15.382879257202148
10,7319,13.461138725280762
10,7329,11.487099647521973
10,7339,6.403828144073486
10,7349,15.926472663879395
10,7359,11.701910018920898
10,7369,23.248918533325195
10,7379,15.907696723937988
10,7389,9.955585479736328
10,7399,13.065491676330566
10,7409,13.015766143798828
10,7419,6.386118412017822
10,7429,18.4024715423584
10,7439,11.928166389465332
10,7449,20.90555191040039
10,7459,11.065935134887695
10,7469,11.418396949768066
10,7479,5.885373115539551
10,7489,16.16571044921875
10,7499,15.794380187988281
10,7509,40.28614807128906
10,7519,20.782814025878906
10,7529,14.917657852172852
10,7539,31.836645126342773
10,7549,25.816871643066406
10,7559,12.922564506530762
10,7569,15.161192893981934
10,7579,14.909021377563477
10,7589,15.988903999328613
10,7599,8.753870964050293
10,7609,25.914627075195312
10,7619,18.502113342285156
10,7629,7.9842047691345215
10,7639,24.501768112182617
10,7649,27.76618766784668
10,7659,9.231551170349121
10,7669,10.437095642089844
10,7679,9.27883529663086
10,7689,8.408556938171387
10,7699,15.28395938873291
10,7709,13.765664100646973
10,7719,12.300419807434082
10,7729,13.704501152038574
10,7739,12.363734245300293
10,7749,17.1544132232666
10,7759,15.329665184020996
10,7769,7.213995933532715
10,7779,38.61965560913086
11,7789,18.981611251831055
11,7799,12.46798324584961
11,7809,20.623022079467773
11,7819,12.612261772155762
11,7829,11.49035358428955
11,7839,22.583789825439453
11,7849,6.580419540405273
11,7859,9.920446395874023
11,7869,31.77079963684082
11,7879,59.789772033691406
11,7889,16.389883041381836
11,7899,15.110761642456055
11,7909,13.426645278930664
11,7919,27.304794311523438
11,7929,49.35315704345703
11,7939,26.596410751342773
11,7949,76.85627746582031
11,7959,51.09873962402344
11,7969,36.014461517333984
11,7979,65.62041473388672
11,7989,40.4898796081543
11,7999,163.68115234375
11,8009,212.25936889648438
11,8019,56.54294967651367
11,8029,61.011444091796875
11,8039,42.63298416137695
11,8049,47.890628814697266
11,8059,51.766685485839844
11,8069,22.70350456237793
11,8079,19.639747619628906
11,8089,41.03203201293945
11,8099,95.9099349975586
11,8109,51.54157638549805
11,8119,237.82498168945312
11,8129,115.56146240234375
11,8139,216.96377563476562
11,8149,69.55059814453125
11,8159,45.82649230957031
11,8169,52.421409606933594
11,8179,28.92432975769043
11,8189,56.52443313598633
11,8199,146.48269653320312
11,8209,61.22904968261719
11,8219,66.43923950195312
11,8229,37.62372970581055
11,8239,14.21664047241211
11,8249,27.036746978759766
11,8259,33.19894790649414
11,8269,24.100360870361328
11,8279,23.30885124206543
11,8289,13.100502014160156
11,8299,14.428173065185547
11,8309,14.466789245605469
11,8319,11.622401237487793
11,8329,8.141377449035645
11,8339,7.8454108238220215
11,8349,9.989947319030762
11,8359,13.787202835083008
11,8369,6.46773099899292
11,8379,16.408554077148438
11,8389,14.987190246582031
11,8399,9.290984153747559
11,8409,29.714460372924805
11,8419,15.920018196105957
11,8429,6.163175106048584
11,8439,6.77386999130249
11,8449,10.186038970947266
11,8459,15.082208633422852
11,8469,25.43804168701172
11,8479,26.4736270904541
11,8489,22.987367630004883
12,8499,108.01614379882812
12,8509,97.05339050292969
12,8519,60.970394134521484
12,8529,25.361812591552734
12,8539,55.767555236816406
12,8549,23.12123680114746
12,8559,35.25761032104492
12,8569,36.7029914855957
12,8579,49.720909118652344
12,8589,84.00224304199219
12,8599,35.91340637207031
12,8609,23.964296340942383
12,8619,21.86847496032715
12,8629,59.290645599365234
12,8639,29.625703811645508
12,8649,18.83192253112793
12,8659,13.718012809753418
12,8669,27.8541202545166
12,8679,20.266376495361328
12,8689,8.18830680847168
12,8699,19.475337982177734
12,8709,8.326314926147461
12,8719,9.372696876525879
12,8729,8.720174789428711
12,8739,17.47422981262207
12,8749,6.58765983581543
12,8759,7.817066192626953
12,8769,7.81713342666626
12,8779,7.012387752532959
12,8789,9.20386791229248
12,8799,35.85573959350586
12,8809,62.96135711669922
12,8819,54.08280944824219
12,8829,33.399871826171875
12,8839,46.71728515625
12,8849,21.279212951660156
12,8859,24.989105224609375
12,8869,132.7142333984375
12,8879,36.05693435668945
12,8889,26.115859985351562
12,8899,34.803707122802734
12,8909,54.73804473876953
12,8919,82.05712127685547
12,8929,39.545188903808594
12,8939,29.59186363220215
12,8949,18.511159896850586
12,8959,14.4228515625
12,8969,6.6274285316467285
12,8979,7.761447429656982
12,8989,6.086210250854492
12,8999,6.851681709289551
12,9009,6.799335479736328
12,9019,7.735069274902344
12,9029,9.189525604248047
12,9039,5.865570545196533
12,9049,20.499006271362305
12,9059,7.389377593994141
12,9069,6.790775775909424
12,9079,17.039901733398438
12,9089,14.124781608581543
12,9099,17.245492935180664
12,9109,14.457554817199707
12,9119,18.99394416809082
12,9129,6.826378345489502
12,9139,11.626380920410156
12,9149,7.387650489807129
12,9159,4.827605247497559
12,9169,12.172630310058594
12,9179,14.928943634033203
12,9189,6.346707344055176
12,9199,6.0609517097473145
13,9209,11.884977340698242
13,9219,9.24233627319336
13,9229,24.21720314025879
13,9239,12.878083229064941
13,9249,13.619915962219238
13,9259,5.202446937561035
13,9269,7.774935245513916
13,9279,6.73971700668335
13,9289,5.705153465270996
13,9299,8.436060905456543
13,9309,13.458707809448242
13,9319,22.86676788330078
13,9329,12.646440505981445
13,9339,11.395794868469238
13,9349,6.741556167602539
13,9359,7.7110185623168945
13,9369,15.36070728302002
13,9379,31.000001907348633
13,9389,14.744150161743164
13,9399,29.21932601928711
13,9409,29.386938095092773
13,9419,29.378522872924805
13,9429,9.73312759399414
13,9439,11.023873329162598
13,9449,62.54815673828125
13,9459,11.916172981262207
13,9469,55.8646240234375
13,9479,26.80345916748047
13,9489,60.024349212646484
13,9499,46.486507415771484
13,9509,34.262420654296875
13,9519,69.70067596435547
13,9529,24.50040626525879
13,9539,39.16809844970703
13,9549,56.09053039550781
13,9559,31.846139907836914
13,9569,20.421932220458984
13,9579,9.865194320678711
13,9589,10.410558700561523
13,9599,14.598487854003906
13,9609,13.352978706359863
13,9619,46.91100311279297
13,9629,22.620100021362305
13,9639,14.70404052734375
13,9649,20.386194229125977
13,9659,16.08365249633789
13,9669,23.539628982543945
13,9679,28.558345794677734
13,9689,9.154440879821777
13,9699,103.0489730834961
13,9709,88.045166015625
13,9719,61.274417877197266
13,9729,68.95075225830078
13,9739,67.133056640625
13,9749,108.38435363769531
13,9759,98.58934783935547
13,9769,363.3706970214844
13,9779,851.5936279296875
13,9789,333.0328369140625
13,9799,189.25599670410156
13,9809,96.50212860107422
13,9819,90.59510040283203
13,9829,66.51010131835938
13,9839,38.55084991455078
13,9849,31.371723175048828
13,9859,25.045486450195312
13,9869,13.140571594238281
13,9879,9.135124206542969
13,9889,28.051170349121094
13,9899,22.975282669067383
13,9909,14.185108184814453
14,9919,41.34299087524414
14,9929,20.859594345092773
14,9939,48.23495101928711
14,9949,22.777828216552734
14,9959,30.559932708740234
14,9969,36.19225311279297
14,9979,13.282782554626465
14,9989,11.205320358276367
14,9999,26.374710083007812
14,10009,8.752480506896973
14,10019,17.441762924194336
14,10029,11.948049545288086
14,10039,19.090539932250977
14,10049,7.183168411254883
14,10059,6.787890434265137
14,10069,3.7121899127960205
14,10079,4.249320983886719
14,10089,15.08224868774414
14,10099,3.9151432514190674
14,10109,6.463902473449707
14,10119,9.245855331420898
14,10129,6.242396354675293
14,10139,7.163614749908447
14,10149,4.305599689483643
14,10159,7.117769241333008
14,10169,4.441747665405273
14,10179,3.7082605361938477
14,10189,6.270265579223633
14,10199,5.52440071105957
14,10209,3.2760050296783447
14,10219,4.092992782592773
14,10229,12.470819473266602
14,10239,4.528029918670654
14,10249,6.17690372467041
14,10259,11.19237995147705
14,10269,6.018803119659424
14,10279,10.057093620300293
14,10289,5.937274932861328
14,10299,3.489811658859253
14,10309,8.983628273010254
14,10319,7.1353983879089355
14,10329,20.782251358032227
14,10339,6.225986957550049
14,10349,6.025932312011719
14,10359,7.158507347106934
14,10369,5.200100421905518
14,10379,5.09441614151001
14,10389,7.536038875579834
14,10399,5.499351501464844
14,10409,4.93676233291626
14,10419,13.532468795776367
14,10429,8.844200134277344
14,10439,6.889404296875
14,10449,5.712604999542236
14,10459,8.17370319366455
14,10469,10.623364448547363
14,10479,108.65773010253906
14,10489,239.58975219726562
14,10499,174.4462127685547
14,10509,53.549835205078125
14,10519,27.362329483032227
14,10529,29.300323486328125
14,10539,31.935945510864258
14,10549,14.44248104095459
14,10559,17.348405838012695
14,10569,14.381653785705566
14,10579,18.377546310424805
14,10589,9.600297927856445
14,10599,12.743149757385254
14,10609,57.42015075683594
14,10619,39.735748291015625
15,10629,25.046672821044922
15,10639,15.215680122375488
15,10649,18.672029495239258
15,10659,22.216665267944336
15,10669,18.44646644592285
15,10679,9.651405334472656
15,10689,8.680503845214844
15,10699,7.841272830963135
15,10709,11.086979866027832
15,10719,8.526680946350098
15,10729,7.6495680809021
15,10739,4.78688907623291
15,10749,8.21993350982666
15,10759,9.843988418579102
15,10769,9.630450248718262
15,10779,12.01085376739502
15,10789,4.684613227844238
15,10799,4.286405086517334
15,10809,9.661995887756348
15,10819,10.789508819580078
15,10829,37.397071838378906
15,10839,30.30907440185547
